product_name,category,brand,product_id,standard_cost,create_date,update_date
106 TB HDD,HDD,Seagate,1178,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 TB SSD,SSD,Samsung,1179,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 GB DDR4 Ram,NIC,Hynix,1180,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 GB DDR4 RAM,RAM,Samsung,1181,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
361 GB SSD,SSD,Samsung,1182,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 GB DDR4 RAM,RAM,Hynix,1183,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 Fans Cabinet,Cabinet,Asus,1184,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 TB HDD,HDD,Western Digital,1185,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
617 GB M.2,SSD,Samsung,1186,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3605,CPU,Intel,1187,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 GB DDR4 RAM,RAM,Hynix,1188,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 TB HDD,HDD,Seagate,1189,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
106 TB SSD,SSD,Samsung,1190,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 GB DDR4 Ram,RAM,Hynix,1191,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 GB DDR4 RAM,RAM,Samsung,1192,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
362 GB SSD,SSD,Samsung,1193,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 GB DDR4 RAM,Computer Case,Hynix,1194,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 Fans Cabinet,Cabinet,Asus,1195,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 TB HDD,HDD,Western Digital,1196,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
618 GB M.2,SSD,Samsung,1197,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3606,CPU,Intel,1198,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 GB DDR4 RAM,Computer Case,Hynix,1199,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 TB HDD,HDD,Seagate,1200,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 TB SSD,SSD,Samsung,1201,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 GB DDR4 Ram,Computer Case,Hynix,1202,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 GB DDR4 RAM,RAM,Samsung,1203,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
363 GB SSD,SSD,Samsung,1204,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 GB DDR4 RAM,NIC,Hynix,1205,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 Fans Cabinet,Cabinet,Asus,1206,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 TB HDD,HDD,Western Digital,1207,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
619 GB M.2,SSD,Samsung,1208,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3607,CPU,Intel,1209,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 GB DDR4 RAM,NIC,Hynix,1210,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 TB HDD,HDD,Seagate,1211,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 TB SSD,SSD,Samsung,1212,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 GB DDR4 Ram,NIC,Hynix,1213,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 GB DDR4 RAM,RAM,Samsung,1214,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
364 GB SSD,SSD,Samsung,1215,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 GB DDR4 RAM,RAM,Hynix,1216,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 Fans Cabinet,Cabinet,Asus,1217,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 TB HDD,HDD,Western Digital,1218,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
620 GB M.2,SSD,Samsung,1219,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3608,CPU,Intel,1220,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 GB DDR4 RAM,RAM,Hynix,1221,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 TB HDD,HDD,Seagate,1222,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 TB SSD,SSD,Samsung,1223,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 GB DDR4 Ram,RAM,Hynix,1224,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 GB DDR4 RAM,RAM,Samsung,1225,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
365 GB SSD,SSD,Samsung,1226,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 GB DDR4 RAM,Computer Case,Hynix,1227,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 Fans Cabinet,Cabinet,Asus,1228,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 TB HDD,HDD,Western Digital,1229,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
621 GB M.2,SSD,Samsung,1230,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3609,CPU,Intel,1231,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 GB DDR4 RAM,Computer Case,Hynix,1232,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 TB HDD,HDD,Seagate,1233,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 TB SSD,SSD,Samsung,1234,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 GB DDR4 Ram,Computer Case,Hynix,1235,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 GB DDR4 RAM,RAM,Samsung,1236,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
366 GB SSD,SSD,Samsung,1237,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 GB DDR4 RAM,NIC,Hynix,1238,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 Fans Cabinet,Cabinet,Asus,1239,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 TB HDD,HDD,Western Digital,1240,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
622 GB M.2,SSD,Samsung,1241,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3610,CPU,Intel,1242,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
126 GB DDR4 RAM,NIC,Hynix,1243,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 TB HDD,HDD,Seagate,1244,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 TB SSD,SSD,Samsung,1245,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 GB DDR4 Ram,NIC,Hynix,1246,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 GB DDR4 RAM,RAM,Samsung,1247,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
367 GB SSD,SSD,Samsung,1248,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 GB DDR4 RAM,RAM,Hynix,1249,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 Fans Cabinet,Cabinet,Asus,1250,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 TB HDD,HDD,Western Digital,1251,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
623 GB M.2,SSD,Samsung,1252,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3611,CPU,Intel,1253,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
127 GB DDR4 RAM,RAM,Hynix,1254,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 TB HDD,HDD,Seagate,1255,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 TB SSD,SSD,Samsung,1256,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 GB DDR4 Ram,RAM,Hynix,1257,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 GB DDR4 RAM,RAM,Samsung,1258,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
368 GB SSD,SSD,Samsung,1259,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 GB DDR4 RAM,Computer Case,Hynix,1260,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 Fans Cabinet,Cabinet,Asus,1261,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 TB HDD,HDD,Western Digital,1262,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
624 GB M.2,SSD,Samsung,1263,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3612,CPU,Intel,1264,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
128 GB DDR4 RAM,Computer Case,Hynix,1265,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 TB HDD,HDD,Seagate,1266,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 TB SSD,SSD,Samsung,1267,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 GB DDR4 Ram,Computer Case,Hynix,1268,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 GB DDR4 RAM,RAM,Samsung,1269,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
369 GB SSD,SSD,Samsung,1270,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 GB DDR4 RAM,NIC,Hynix,1271,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 Fans Cabinet,Cabinet,Asus,1272,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 TB HDD,HDD,Western Digital,1273,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
625 GB M.2,SSD,Samsung,1274,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3613,CPU,Intel,1275,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
129 GB DDR4 RAM,NIC,Hynix,1276,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 TB HDD,HDD,Seagate,1277,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 TB SSD,SSD,Samsung,1278,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 GB DDR4 Ram,NIC,Hynix,1279,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 GB DDR4 RAM,RAM,Samsung,1280,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
370 GB SSD,SSD,Samsung,1281,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 GB DDR4 RAM,RAM,Hynix,1282,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 Fans Cabinet,Cabinet,Asus,1283,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 TB HDD,HDD,Western Digital,1284,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
626 GB M.2,SSD,Samsung,1285,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3614,CPU,Intel,1286,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
130 GB DDR4 RAM,RAM,Hynix,1287,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 TB HDD,HDD,Seagate,1288,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 TB SSD,SSD,Samsung,1289,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 GB DDR4 Ram,RAM,Hynix,1290,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 GB DDR4 RAM,RAM,Samsung,1291,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
371 GB SSD,SSD,Samsung,1292,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 GB DDR4 RAM,Computer Case,Hynix,1293,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 Fans Cabinet,Cabinet,Asus,1294,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 TB HDD,HDD,Western Digital,1295,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
627 GB M.2,SSD,Samsung,1296,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3615,CPU,Intel,1297,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
131 GB DDR4 RAM,Computer Case,Hynix,1298,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 TB HDD,HDD,Seagate,1299,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 TB SSD,SSD,Samsung,1300,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 GB DDR4 Ram,Computer Case,Hynix,1301,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 GB DDR4 RAM,RAM,Samsung,1302,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
372 GB SSD,SSD,Samsung,1303,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 GB DDR4 RAM,NIC,Hynix,1304,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 Fans Cabinet,Cabinet,Asus,1305,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 TB HDD,HDD,Western Digital,1306,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
628 GB M.2,SSD,Samsung,1307,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3616,CPU,Intel,1308,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
132 GB DDR4 RAM,NIC,Hynix,1309,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 TB HDD,HDD,Seagate,1310,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 TB SSD,SSD,Samsung,1311,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 GB DDR4 Ram,NIC,Hynix,1312,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 GB DDR4 RAM,RAM,Samsung,1313,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
373 GB SSD,SSD,Samsung,1314,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 GB DDR4 RAM,RAM,Hynix,1315,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 Fans Cabinet,Cabinet,Asus,1316,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 TB HDD,HDD,Western Digital,1317,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
629 GB M.2,SSD,Samsung,1318,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3617,CPU,Intel,1319,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
133 GB DDR4 RAM,RAM,Hynix,1320,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 TB HDD,HDD,Seagate,1321,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 TB SSD,SSD,Samsung,1322,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 GB DDR4 Ram,RAM,Hynix,1323,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 GB DDR4 RAM,RAM,Samsung,1324,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
374 GB SSD,SSD,Samsung,1325,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
126 GB DDR4 RAM,Computer Case,Hynix,1326,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 Fans Cabinet,Cabinet,Asus,1327,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 TB HDD,HDD,Western Digital,1328,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
630 GB M.2,SSD,Samsung,1329,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3618,CPU,Intel,1330,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
134 GB DDR4 RAM,Computer Case,Hynix,1331,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 TB HDD,HDD,Seagate,1332,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 TB SSD,SSD,Samsung,1333,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 GB DDR4 Ram,Computer Case,Hynix,1334,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
126 GB DDR4 RAM,RAM,Samsung,1335,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
375 GB SSD,SSD,Samsung,1336,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
127 GB DDR4 RAM,NIC,Hynix,1337,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 Fans Cabinet,Cabinet,Asus,1338,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 TB HDD,HDD,Western Digital,1339,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
631 GB M.2,SSD,Samsung,1340,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3619,CPU,Intel,1341,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
135 GB DDR4 RAM,NIC,Hynix,1342,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 TB HDD,HDD,Seagate,1343,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 TB SSD,SSD,Samsung,1344,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 GB DDR4 Ram,NIC,Hynix,1345,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
127 GB DDR4 RAM,RAM,Samsung,1346,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
376 GB SSD,SSD,Samsung,1347,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
128 GB DDR4 RAM,RAM,Hynix,1348,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 Fans Cabinet,Cabinet,Asus,1349,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 TB HDD,HDD,Western Digital,1350,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
632 GB M.2,SSD,Samsung,1351,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3620,CPU,Intel,1352,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
136 GB DDR4 RAM,RAM,Hynix,1353,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 TB HDD,HDD,Seagate,1354,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
121 TB SSD,SSD,Samsung,1355,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 GB DDR4 Ram,RAM,Hynix,1356,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
128 GB DDR4 RAM,RAM,Samsung,1357,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
377 GB SSD,SSD,Samsung,1358,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
129 GB DDR4 RAM,Computer Case,Hynix,1359,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 Fans Cabinet,Cabinet,Asus,1360,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 TB HDD,HDD,Western Digital,1361,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
633 GB M.2,SSD,Samsung,1362,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3621,CPU,Intel,1363,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
137 GB DDR4 RAM,Computer Case,Hynix,1364,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 TB HDD,HDD,Seagate,1365,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
122 TB SSD,SSD,Samsung,1366,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 GB DDR4 Ram,Computer Case,Hynix,1367,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
129 GB DDR4 RAM,RAM,Samsung,1368,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
378 GB SSD,SSD,Samsung,1369,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
130 GB DDR4 RAM,NIC,Hynix,1370,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 Fans Cabinet,Cabinet,Asus,1371,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 TB HDD,HDD,Western Digital,1372,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
634 GB M.2,SSD,Samsung,1373,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3622,CPU,Intel,1374,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
138 GB DDR4 RAM,NIC,Hynix,1375,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 TB HDD,HDD,Seagate,1376,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
123 TB SSD,SSD,Samsung,1377,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
126 GB DDR4 Ram,NIC,Hynix,1378,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
130 GB DDR4 RAM,RAM,Samsung,1379,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
379 GB SSD,SSD,Samsung,1380,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
131 GB DDR4 RAM,RAM,Hynix,1381,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
126 Fans Cabinet,Cabinet,Asus,1382,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 TB HDD,HDD,Western Digital,1383,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
635 GB M.2,SSD,Samsung,1384,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3623,CPU,Intel,1385,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
139 GB DDR4 RAM,RAM,Hynix,1386,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 TB HDD,HDD,Seagate,1387,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
124 TB SSD,SSD,Samsung,1388,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
127 GB DDR4 Ram,RAM,Hynix,1389,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
131 GB DDR4 RAM,RAM,Samsung,1390,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
380 GB SSD,SSD,Samsung,1391,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
132 GB DDR4 RAM,Computer Case,Hynix,1392,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
127 Fans Cabinet,Cabinet,Asus,1393,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
126 TB HDD,HDD,Western Digital,1394,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
636 GB M.2,SSD,Samsung,1395,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3624,CPU,Intel,1396,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
140 GB DDR4 RAM,Computer Case,Hynix,1397,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
126 TB HDD,HDD,Seagate,1398,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
125 TB SSD,SSD,Samsung,1399,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
128 GB DDR4 Ram,Computer Case,Hynix,1400,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
132 GB DDR4 RAM,RAM,Samsung,1401,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
381 GB SSD,SSD,Samsung,1402,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
133 GB DDR4 RAM,NIC,Hynix,1403,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
128 Fans Cabinet,Cabinet,Asus,1404,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
127 TB HDD,HDD,Western Digital,1405,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
637 GB M.2,SSD,Samsung,1406,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3625,CPU,Intel,1407,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
141 GB DDR4 RAM,NIC,Hynix,1408,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
127 TB HDD,HDD,Seagate,1409,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
